source,target,peso
tt0014867,tt0018235,0.1
tt0014867,tt0018253,0.9
tt0014869,tt0010244,0.4
tt0014869,tt0010766,0.4
tt0014869,tt0013662,0.9
tt0014869,tt0016346,0.7
tt0014874,tt0012926,0.2
tt0014874,tt0015494,0.1
tt0014874,tt0017401,0.4
tt0014874,tt0017539,0.7
tt0014881,tt0007038,0.8
tt0014881,tt0007857,0.5
tt0014881,tt0009781,0.3
tt0014881,tt0009796,0.9
tt0014881,tt0010418,0.6
tt0014881,tt0011865,0.9
tt0014881,tt0012181,0.9
tt0014881,tt0013574,0.9
tt0014881,tt0014532,0.8
tt0014881,tt0015867,0.6
tt0014881,tt0017519,0.9
tt0014881,tt0018054,0.3
tt0014884,tt0012117,0.5
tt0014884,tt0012238,0.8
tt0014884,tt0012563,0.9
tt0014884,tt0012938,0.3
tt0014884,tt0013229,-0.3
tt0014884,tt0013877,0.1
tt0014884,tt0014379,0.5
tt0014884,tt0015140,0.4
tt0014884,tt0016844,-0.3
tt0014884,tt0017233,0.2
tt0014884,tt0018301,-0.8
tt0014884,tt0018338,0.2
tt0014888,tt0006413,0.7
tt0014888,tt0008353,0.6
tt0014888,tt0014284,-0.5
tt0014888,tt0015248,0.2
tt0014888,tt0015537,0.5
tt0014888,tt0018575,0.3
tt0014888,tt0018813,-0.2
tt0014891,tt0013592,0.4
tt0014891,tt0014582,0.4
tt0014891,tt0015284,0.1
tt0014891,tt0016106,-0.2
tt0014892,tt0010835,0.8
tt0014892,tt0010929,0.1
tt0014892,tt0012077,0.4
tt0014892,tt0012202,0.3
tt0014892,tt0013951,0.6
tt0014892,tt0014137,0.4
tt0014892,tt0017117,0.4
tt0014892,tt0017226,0.3
tt0014893,tt0014443,0.9
tt0014893,tt0014615,0.0
tt0014893,tt0016526,0.1
tt0014893,tt0017112,0.7
tt0014893,tt0017367,0.3
tt0014893,tt0018233,-0.1
tt0014900,tt0010330,0.7
tt0014900,tt0010947,0.7
tt0014900,tt0011348,0.0
tt0014900,tt0011654,0.5
tt0014900,tt0011676,0.2
tt0014900,tt0012973,0.3
tt0014900,tt0013373,0.9
tt0014900,tt0013442,-0.6
tt0014900,tt0013496,0.5
tt0014900,tt0015064,-0.8
tt0014900,tt0016847,-0.9
tt0014900,tt0017448,0.1
tt0014900,tt0018455,-0.9
tt0014901,tt0014040,-0.8
tt0014901,tt0015068,-0.5
tt0014901,tt0015577,-1.0
tt0014901,tt0016548,-1.0
tt0014901,tt0016935,-1.2
tt0014901,tt0017382,-1.0
tt0014901,tt0017411,-0.9
tt0014901,tt0017698,-1.7
tt0014901,tt0018896,-0.7
tt0014915,tt0007867,0.7
tt0014925,tt0002423,0.3
tt0014925,tt0009062,0.9
tt0014925,tt0009893,-0.2
tt0014925,tt0010281,0.2
tt0014925,tt0010600,-0.4
tt0014925,tt0010962,0.5
tt0014925,tt0011371,0.5
tt0014925,tt0011641,0.7
tt0014925,tt0011960,0.1
tt0014925,tt0013741,0.5
tt0014925,tt0014416,0.5
tt0014925,tt0015119,0.0
tt0014925,tt0015409,0.6
tt0014925,tt0015979,0.7
tt0014925,tt0016004,-0.2
tt0014925,tt0017409,-0.1
tt0014925,tt0018451,-0.5
tt0014927,tt0014365,0.1
tt0014927,tt0018771,0.9
tt0014945,tt0014429,-0.5
tt0014946,tt0015687,0.8
tt0014950,tt0011093,0.9
tt0014950,tt0017858,0.9
tt0014953,tt0013926,0.8
tt0014953,tt0014538,-0.2
tt0014953,tt0014760,-0.2
tt0014953,tt0015074,0.4
tt0014953,tt0016258,-0.2
tt0014953,tt0017935,-0.6
tt0014960,tt0014382,-0.5
tt0014960,tt0014452,-0.6
tt0014960,tt0015980,-2.7
tt0014960,tt0016051,-1.3
tt0014960,tt0016114,-1.1
tt0014960,tt0016603,-1.4
tt0014960,tt0017028,-1.5
tt0014960,tt0017082,-0.7
tt0014960,tt0017505,0.2
tt0014960,tt0018861,-0.6
tt0014965,tt0009273,-1.1
tt0014965,tt0011093,-1.2
tt0014965,tt0013145,0.5
tt0014965,tt0013391,0.6
tt0014965,tt0013986,0.5
tt0014965,tt0014703,0.6
tt0014965,tt0014950,-1.1
tt0014965,tt0015094,0.5
tt0014965,tt0015602,0.2
tt0014965,tt0015903,0.4
tt0014965,tt0016449,0.8
tt0014965,tt0016916,0.8
tt0014965,tt0017727,0.0
tt0014965,tt0017858,-1.2
tt0014965,tt0017902,0.9
tt0014965,tt0017976,0.5
tt0014965,tt0018438,-0.9
tt0014965,tt0018579,0.6
tt0014968,tt0015624,0.0
tt0014968,tt0016627,0.8
tt0014968,tt0016669,0.7
tt0014968,tt0018806,-0.1
tt0014969,tt0014742,-2.8
tt0014969,tt0015412,-0.2
tt0014969,tt0015852,-3.4
tt0014969,tt0016734,-4.0
tt0014969,tt0016858,-2.7
tt0014969,tt0017330,-2.6
tt0014969,tt0017493,-3.1
tt0014969,tt0017671,-2.7
tt0014969,tt0017804,-3.1
tt0014969,tt0017887,-2.6
tt0014969,tt0018251,-2.4
tt0014969,tt0018325,-2.0
tt0014969,tt0018672,-1.4
tt0014970,tt0002555,0.0
tt0014970,tt0003309,0.3
tt0014970,tt0003630,0.0
tt0014970,tt0003735,-0.7
tt0014970,tt0004199,0.6
tt0014970,tt0004712,-1.6
tt0014970,tt0004847,0.5
tt0014970,tt0004869,0.4
tt0014970,tt0006600,0.8
tt0014970,tt0006666,-1.0
tt0014970,tt0006893,0.2
tt0014970,tt0007005,0.0
tt0014970,tt0007012,0.3
tt0014970,tt0007765,0.6
tt0014970,tt0007910,-1.9
tt0014970,tt0007984,0.6
tt0014970,tt0008039,0.5
tt0014970,tt0008558,0.4
tt0014970,tt0008658,0.5
tt0014970,tt0008725,-1.2
tt0014970,tt0008745,0.7
tt0014970,tt0008804,0.7
tt0014970,tt0008806,0.5
tt0014970,tt0008810,0.3
tt0014970,tt0008826,-1.1
tt0014970,tt0008983,0.7
tt0014970,tt0009247,0.7
tt0014970,tt0009322,0.6
tt0014970,tt0009419,-0.5
tt0014970,tt0009622,0.2
tt0014970,tt0009754,0.3
tt0014970,tt0009771,-0.1
tt0014970,tt0009853,-0.8
tt0014970,tt0010186,0.8
tt0014970,tt0010337,0.5
tt0014970,tt0010358,-1.2
tt0014970,tt0011011,-0.3
tt0014970,tt0011137,-0.1
tt0014970,tt0011487,0.7
tt0014970,tt0011731,0.7
tt0014970,tt0012192,-0.6
tt0014970,tt0012365,-0.6
tt0014970,tt0013619,-1.3
tt0014970,tt0014171,-0.1
tt0014970,tt0014191,-0.8
tt0014970,tt0015339,-1.2
tt0014970,tt0015356,0.7
tt0014970,tt0016384,-1.2
tt0014970,tt0016850,-1.2
tt0014970,tt0016930,-0.2
tt0014970,tt0017462,-0.4
tt0014970,tt0017805,0.6
tt0014970,tt0017946,-0.8
tt0014970,tt0018159,-1.0
tt0014972,tt0006108,0.8
tt0014972,tt0012364,0.7
tt0014977,tt0007755,-1.6
tt0014977,tt0008271,0.5
tt0014977,tt0008551,-0.3
tt0014977,tt0008634,-1.9
tt0014977,tt0008978,-0.8
tt0014977,tt0009153,-1.5
tt0014977,tt0009494,0.3
tt0014977,tt0009580,-0.8
tt0014977,tt0009690,0.5
tt0014977,tt0009696,0.5
tt0014977,tt0009811,0.2
tt0014977,tt0009837,0.6
tt0014977,tt0009859,-0.1
tt0014977,tt0009903,0.7
tt0014977,tt0010119,0.3
tt0014977,tt0010198,-0.2
tt0014977,tt0010438,-0.3
tt0014977,tt0010544,0.3
tt0014977,tt0010628,0.3
tt0014977,tt0010640,0.9
tt0014977,tt0011298,-0.3
tt0014977,tt0011358,-2.0
tt0014977,tt0011906,-0.3
tt0014977,tt0011968,0.2
tt0014977,tt0012102,0.6
tt0014977,tt0012194,0.7
tt0014977,tt0012328,-0.4
tt0014977,tt0012734,0.4
tt0014977,tt0012818,0.6
tt0014977,tt0013603,0.7
tt0014977,tt0013735,-0.9
tt0014977,tt0013909,-1.2
tt0014977,tt0014321,-1.3
tt0014977,tt0014539,0.5
tt0014977,tt0014999,0.5
tt0014977,tt0015973,-1.7
tt0014977,tt0016022,-1.5
tt0014977,tt0016417,0.2
tt0014977,tt0016664,-1.2
tt0014977,tt0017374,-1.7
tt0014977,tt0017463,-3.0
tt0014977,tt0018530,-1.7
tt0014977,tt0018909,-2.7
tt0014978,tt0012926,0.2
tt0014978,tt0015494,0.1
tt0014978,tt0017401,0.4
tt0014978,tt0017539,0.7
tt0014981,tt0005392,0.5
tt0014981,tt0008406,0.3
tt0014981,tt0009143,0.5
tt0014981,tt0010049,-0.1
tt0014981,tt0013556,0.7
tt0014981,tt0015349,0.0
tt0014981,tt0015465,0.4
tt0014981,tt0016394,0.9
tt0014981,tt0017242,0.4
tt0014981,tt0017841,0.6
tt0014982,tt0013093,0.1
tt0014982,tt0013611,0.9
tt0014982,tt0016812,0.7
tt0014985,tt0013864,0.3
tt0014985,tt0016912,0.5
tt0014988,tt0016628,-0.1
tt0014988,tt0018471,0.1
tt0014988,tt0018795,0.4
tt0014989,tt0006463,-0.9
tt0014989,tt0007272,-0.2
tt0014990,tt0012926,0.2
tt0014990,tt0015494,0.1
tt0014990,tt0017401,0.4
tt0014990,tt0017539,0.7
tt0014991,tt0011172,0.1
tt0014991,tt0011344,-0.2
tt0014991,tt0012409,0.1
tt0014991,tt0012699,0.2
tt0014991,tt0013091,0.9
tt0014991,tt0013488,-0.3
tt0014991,tt0013535,0.4
tt0014991,tt0014542,0.8
tt0014991,tt0014968,-0.6
tt0014991,tt0015498,-0.4
tt0014991,tt0015500,0.0
tt0014991,tt0015624,-1.6
tt0014991,tt0016530,0.7
tt0014991,tt0016627,-0.8
tt0014991,tt0016669,-0.9
tt0014991,tt0018806,-1.7
tt0014999,tt0007755,-1.1
tt0014999,tt0008551,0.2
tt0014999,tt0008634,-1.4
tt0014999,tt0008978,-0.3
tt0014999,tt0009153,-1.0
tt0014999,tt0009494,0.8
tt0014999,tt0009580,-0.3
tt0014999,tt0009811,0.7
tt0014999,tt0009859,0.4
tt0014999,tt0010119,0.8
tt0014999,tt0010198,0.3
tt0014999,tt0010438,0.2
tt0014999,tt0010544,0.8
tt0014999,tt0010628,0.8
tt0014999,tt0011298,0.2
tt0014999,tt0011358,-1.5
tt0014999,tt0011906,0.2
tt0014999,tt0011968,0.7
tt0014999,tt0012328,0.1
tt0014999,tt0012734,0.9
tt0014999,tt0013735,-0.4
tt0014999,tt0013909,-0.7
tt0014999,tt0014321,-0.8
tt0014999,tt0015973,-1.2
tt0014999,tt0016022,-1.0
tt0014999,tt0016417,0.7
tt0014999,tt0016664,-0.7
tt0014999,tt0017374,-1.2
tt0014999,tt0017463,-2.5
tt0014999,tt0018530,-1.2
tt0014999,tt0018909,-2.2
tt0015002,tt0014429,-1.0
tt0015002,tt0014611,-0.2
tt0015002,tt0014945,-0.5
tt0015002,tt0015841,-0.4
tt0015002,tt0016895,0.6
tt0015002,tt0018183,0.7
tt0015005,tt0010915,-0.2
tt0015005,tt0012045,-0.2
tt0015005,tt0012716,0.0
tt0015005,tt0012735,0.5
tt0015005,tt0013311,-0.3
tt0015005,tt0013456,0.6
tt0015005,tt0017132,-0.7
tt0015005,tt0018024,0.8
tt0015013,tt0011694,0.6
tt0015013,tt0012397,0.3
tt0015013,tt0012439,0.7
tt0015013,tt0012755,0.3
tt0015013,tt0013022,0.7
tt0015013,tt0016307,0.1
tt0015013,tt0016822,0.1
tt0015013,tt0016999,0.2
tt0015015,tt0003897,0.8
tt0015015,tt0005974,0.1
tt0015015,tt0006867,0.8
tt0015015,tt0007932,0.7
tt0015015,tt0009204,0.2
tt0015015,tt0009936,0.9
tt0015015,tt0010357,0.7
tt0015015,tt0012298,0.4
tt0015015,tt0014365,-1.6
tt0015015,tt0014927,-0.7
tt0015015,tt0016480,0.1
tt0015015,tt0016534,0.4
tt0015015,tt0016989,0.8
tt0015015,tt0017060,0.9
tt0015015,tt0017687,0.3
tt0015015,tt0018771,-0.8
tt0015015,tt0018797,0.5
tt0015018,tt0006864,0.2
tt0015018,tt0009133,0.6
tt0015018,tt0009968,0.6
tt0015018,tt0010484,0.8
tt0015018,tt0010806,0.9
tt0015018,tt0011841,0.5
tt0015018,tt0012532,0.5
tt0015022,tt0008091,0.2
tt0015022,tt0013254,0.1
tt0015022,tt0013965,-0.1
tt0015022,tt0016597,0.4
tt0015022,tt0017506,-0.4
tt0015022,tt0017929,-0.4
tt0015022,tt0018184,0.0
tt0015022,tt0018710,0.6
tt0015030,tt0008990,0.2
tt0015030,tt0011336,0.9
tt0015030,tt0015263,0.7
tt0015030,tt0015663,0.5
tt0015030,tt0015937,-1.1
tt0015030,tt0016172,0.7
tt0015030,tt0016732,0.7
tt0015030,tt0017272,-0.1
tt0015030,tt0018524,-0.1
tt0015036,tt0017736,0.5
tt0015038,tt0013908,0.9
tt0015039,tt0017376,0.8
tt0015044,tt0014447,0.9
tt0015044,tt0014516,0.6
tt0015044,tt0015778,0.4
tt0015051,tt0014341,-0.6
tt0015051,tt0015617,0.4
tt0015051,tt0016948,-1.1
tt0015053,tt0004939,-0.7
tt0015053,tt0015364,0.6
tt0015053,tt0016751,-0.4
tt0015053,tt0017765,0.0
tt0015064,tt0016847,0.9
tt0015064,tt0018455,0.9
tt0015068,tt0014040,0.7
tt0015068,tt0015577,0.5
tt0015068,tt0016548,0.5
tt0015068,tt0016935,0.3
tt0015068,tt0017382,0.5
tt0015068,tt0017411,0.6
tt0015068,tt0017698,-0.2
tt0015068,tt0018896,0.8
tt0015071,tt0008882,0.1
tt0015071,tt0014045,0.9
tt0015074,tt0014538,0.4
tt0015074,tt0014760,0.4
tt0015074,tt0016258,0.4
tt0015074,tt0017935,0.0
tt0015091,tt0008585,0.4
tt0015091,tt0014239,0.5
tt0015092,tt0018791,0.9
tt0015094,tt0009273,-0.6
tt0015094,tt0011093,-0.7
tt0015094,tt0014950,-0.6
tt0015094,tt0015602,0.7
tt0015094,tt0015903,0.9
tt0015094,tt0017727,0.5
tt0015094,tt0017858,-0.7
tt0015094,tt0018438,-0.4
tt0015101,tt0016232,-0.2
tt0015101,tt0017594,0.7
tt0015101,tt0018142,0.7
tt0015101,tt0018187,0.1
tt0015103,tt0016920,0.9
tt0015103,tt0017096,-0.6
tt0015103,tt0017097,0.8
tt0015104,tt0009159,-0.3
tt0015104,tt0009929,-0.1
tt0015104,tt0010060,0.8
tt0015104,tt0010964,-0.7
tt0015104,tt0011738,0.2
tt0015104,tt0014164,-0.1
tt0015104,tt0014774,0.9
tt0015104,tt0017526,0.7
tt0015104,tt0018749,0.4
tt0015104,tt0018893,-0.8
tt0015110,tt0007623,0.6
tt0015110,tt0012067,0.4
tt0015110,tt0013402,0.7
tt0015110,tt0015727,0.8
tt0015110,tt0015775,0.5
tt0015116,tt0005392,0.5
tt0015116,tt0008406,0.3
tt0015116,tt0009143,0.5
tt0015116,tt0010049,-0.1
tt0015116,tt0013556,0.7
tt0015116,tt0015349,0.0
tt0015116,tt0015465,0.4
tt0015116,tt0016394,0.9
tt0015116,tt0017242,0.4
tt0015116,tt0017841,0.6
tt0015119,tt0009893,0.8
tt0015119,tt0010600,0.6
tt0015119,tt0016004,0.8
tt0015119,tt0017409,0.9
tt0015119,tt0018451,0.5
tt0015131,tt0010635,0.5
tt0015131,tt0010835,-0.2
tt0015131,tt0010929,-0.9
tt0015131,tt0011753,0.8
tt0015131,tt0012077,-0.6
tt0015131,tt0012114,0.0
tt0015131,tt0012202,-0.7
tt0015131,tt0012382,0.1
tt0015131,tt0013459,0.2
tt0015131,tt0013951,-0.4
tt0015131,tt0014137,-0.6
tt0015131,tt0014423,0.4
tt0015131,tt0014892,0.0
tt0015131,tt0015612,0.3
tt0015131,tt0016235,0.3
tt0015131,tt0016497,0.3
tt0015131,tt0017117,-0.6
tt0015131,tt0017226,-0.7
tt0015131,tt0017755,0.3
tt0015131,tt0018870,0.7
tt0015133,tt0014988,0.6
tt0015133,tt0016628,-0.5
tt0015133,tt0018471,-0.3
tt0015133,tt0018795,0.0
tt0015134,tt0012529,-3.2
tt0015134,tt0016703,-5.1
tt0015134,tt0017442,-3.0
tt0015134,tt0018259,-4.0
tt0015134,tt0018361,-3.2
tt0015134,tt0018382,-4.1
tt0015140,tt0012938,0.9
tt0015140,tt0013229,0.3
tt0015140,tt0013877,0.7
tt0015140,tt0016844,0.3
tt0015140,tt0017233,0.8
tt0015140,tt0018301,-0.2
tt0015140,tt0018338,0.8
tt0015141,tt0018045,0.8
tt0015145,tt0006027,0.0
tt0015145,tt0007202,0.9
tt0015145,tt0013682,0.7
tt0015145,tt0014100,0.5
tt0015145,tt0014205,0.6
tt0015145,tt0015004,-0.2
tt0015145,tt0017757,0.3
tt0015156,tt0014323,0.8
tt0015157,tt0004112,0.1
tt0015157,tt0017105,0.3
tt0015157,tt0017772,0.6
tt0015157,tt0018197,-0.3
tt0015157,tt0018794,0.7
tt0015163,tt0009118,0.9
tt0015163,tt0014341,0.8
tt0015163,tt0015324,0.4
tt0015163,tt0016332,0.7
tt0015163,tt0017925,0.4
tt0015167,tt0017271,-0.2
tt0015167,tt0018533,0.6
tt0015168,tt0005367,0.6
tt0015168,tt0007271,0.8
tt0015168,tt0007769,0.9
tt0015168,tt0009601,0.4
tt0015168,tt0009637,0.7
tt0015168,tt0011325,0.6
tt0015169,tt0014231,0.4
tt0015171,tt0012284,0.2
tt0015171,tt0016550,0.3
tt0015171,tt0017063,-0.4
tt0015171,tt0017410,0.2
tt0015171,tt0018351,-0.2
tt0015171,tt0018882,-0.2
tt0015174,tt0015175,0.8
tt0015174,tt0017136,0.7
tt0015175,tt0017136,0.9
tt0015177,tt0016915,0.9
tt0015177,tt0017826,0.6
tt0015180,tt0009915,0.0
tt0015180,tt0010195,0.5
tt0015180,tt0010987,0.8
tt0015180,tt0011127,0.8
tt0015180,tt0013455,0.3
tt0015180,tt0013795,0.6
tt0015180,tt0013824,0.7
tt0015180,tt0015467,-1.0
tt0015180,tt0015572,0.0
tt0015180,tt0016301,-0.2
tt0015184,tt0016672,0.2
tt0015184,tt0016715,0.7
tt0015184,tt0017584,-1.2
tt0015184,tt0018578,-1.9
tt0015184,tt0018684,-1.9
tt0015189,tt0016806,0.1
tt0015191,tt0014040,-0.2
tt0015197,tt0009079,-0.1
tt0015197,tt0010055,-0.3
tt0015197,tt0010316,0.2
tt0015197,tt0011303,0.1
tt0015197,tt0011350,-0.1
tt0015197,tt0013084,-0.8
tt0015197,tt0014398,-0.1
tt0015197,tt0015209,-0.1
tt0015197,tt0016205,-0.9
tt0015197,tt0016947,-0.4
tt0015197,tt0017158,-0.7
tt0015197,tt0017307,-0.9
tt0015197,tt0018033,-1.1
tt0015197,tt0018381,-0.5
tt0015197,tt0018386,0.6
tt0015200,tt0013221,0.2
tt0015200,tt0015765,-0.4
tt0015202,tt0010323,0.0
tt0015206,tt0016084,-0.3
tt0015209,tt0010055,0.8
tt0015209,tt0013084,0.3
tt0015209,tt0016205,0.2
tt0015209,tt0016947,0.7
tt0015209,tt0017158,0.4
tt0015209,tt0017307,0.2
tt0015209,tt0018033,0.0
tt0015209,tt0018381,0.6
tt0015211,tt0005095,-0.6
tt0015211,tt0007453,-1.3
tt0015211,tt0008784,0.4
tt0015211,tt0016042,0.8
tt0015211,tt0016477,-0.6
tt0015213,tt0015997,0.9
tt0015217,tt0015508,0.4
tt0015217,tt0016246,0.5
tt0015217,tt0017311,0.5
tt0015224,tt0007927,0.8
tt0015224,tt0011952,-0.2
tt0015224,tt0016030,0.1
tt0015229,tt0011694,0.5
tt0015229,tt0012397,0.2
tt0015229,tt0012439,0.6
tt0015229,tt0012755,0.2
tt0015229,tt0013022,0.6
tt0015229,tt0015013,0.9
tt0015229,tt0016307,0.0
tt0015229,tt0016822,0.0
tt0015229,tt0016999,0.1
tt0015232,tt0002844,0.9
tt0015232,tt0003037,0.9
tt0015232,tt0003165,0.9
tt0015232,tt0006206,0.5
tt0015232,tt0006886,0.6
tt0015232,tt0008371,0.8
tt0015232,tt0009701,0.7
tt0015232,tt0009757,0.8
tt0015232,tt0009905,0.2
tt0015232,tt0010089,0.7
tt0015232,tt0011110,0.7
tt0015232,tt0013125,0.4
tt0015232,tt0014897,0.2
tt0015233,tt0010754,0.4
tt0015233,tt0011765,0.2
tt0015233,tt0012362,0.6
tt0015233,tt0012422,0.1
tt0015233,tt0013301,0.1
tt0015233,tt0014144,0.9
tt0015233,tt0014168,0.4
tt0015233,tt0015968,-0.3
tt0015233,tt0016910,0.5
tt0015239,tt0003897,0.7
tt0015239,tt0004465,0.5
tt0015239,tt0007339,0.0
tt0015239,tt0014264,0.4
tt0015239,tt0015491,0.1
tt0015239,tt0015499,0.2
tt0015239,tt0016201,0.8
tt0015239,tt0017457,-1.0
tt0015243,tt0018713,-1.1
tt0015248,tt0014284,0.3
tt0015248,tt0018813,0.6
tt0015256,tt0012623,0.2
tt0015263,tt0008990,0.5
tt0015263,tt0015663,0.8
tt0015263,tt0015937,-0.8
tt0015263,tt0017272,0.2
tt0015263,tt0018524,0.2
tt0015268,tt0016641,0.4
tt0015268,tt0017850,0.7
tt0015270,tt0009593,-1.0
tt0015270,tt0010331,0.0
tt0015270,tt0016654,-0.2
tt0015270,tt0018113,0.5
tt0015272,tt0003324,0.6
tt0015272,tt0005232,0.1
tt0015272,tt0005811,0.6
tt0015272,tt0008765,0.2
tt0015272,tt0010008,-1.1
tt0015284,tt0016106,0.7
tt0015289,tt0006283,0.3
tt0015289,tt0006932,0.6
tt0015289,tt0008706,0.8
tt0015289,tt0010703,0.7
tt0015289,tt0010729,0.0
tt0015289,tt0012763,-0.1
tt0015289,tt0013590,0.5
tt0015289,tt0014068,0.0
tt0015289,tt0014605,0.1
tt0015289,tt0016395,-0.3
tt0015289,tt0017567,0.1
tt0015299,tt0018266,0.9
tt0015310,tt0005561,0.5
tt0015310,tt0007000,0.2
tt0015311,tt0009593,-2.5
tt0015311,tt0009608,-0.3
tt0015311,tt0010103,-0.5
tt0015311,tt0010331,-1.5
tt0015311,tt0013597,-0.5
tt0015311,tt0015270,-0.5
tt0015311,tt0016654,-1.7
tt0015311,tt0018113,-1.0
tt0015312,tt0006907,0.3
tt0015312,tt0009137,0.8
tt0015312,tt0012917,0.7
tt0015312,tt0013727,0.8
tt0015312,tt0014322,0.4
tt0015312,tt0015684,0.9
tt0015312,tt0016006,0.9
tt0015312,tt0016013,0.1
tt0015312,tt0016875,-0.1
tt0015312,tt0018379,-0.2
tt0015313,tt0004337,-1.0
tt0015313,tt0004937,0.2
tt0015313,tt0005423,0.2
tt0015313,tt0006037,-0.6
tt0015313,tt0011652,0.9
tt0015313,tt0011738,0.1
tt0015313,tt0014570,0.3
tt0015313,tt0015662,0.8
tt0015318,tt0012416,-0.6
tt0015331,tt0014752,0.7
tt0015331,tt0015872,0.7
tt0015331,tt0016361,0.8
tt0015331,tt0016884,0.0
tt0015331,tt0017029,0.8
tt0015332,tt0005613,-0.2
tt0015332,tt0006509,0.8
tt0015332,tt0006731,0.1
tt0015332,tt0006745,-0.4
tt0015332,tt0007353,0.6
tt0015332,tt0007617,0.8
tt0015332,tt0007669,0.8
tt0015332,tt0009721,-0.6
tt0015332,tt0013624,-0.3
tt0015332,tt0013688,-0.6
tt0015332,tt0014600,-0.8
tt0015332,tt0018480,0.8
tt0015332,tt0018825,-1.3
tt0015339,tt0004712,0.6
tt0015339,tt0007910,0.3
tt0015339,tt0013619,0.9
tt0015347,tt0011855,0.5
tt0015347,tt0013313,0.6
tt0015349,tt0010049,0.9
tt0015353,tt0006730,0.3
tt0015355,tt0014797,-1.0
tt0015355,tt0015714,-1.0
tt0015355,tt0015773,-0.6
tt0015355,tt0016034,-1.9
tt0015355,tt0016689,-0.4
tt0015356,tt0002555,0.3
tt0015356,tt0003309,0.6
tt0015356,tt0003630,0.3
tt0015356,tt0003735,-0.4
tt0015356,tt0004199,0.9
tt0015356,tt0004712,-1.3
tt0015356,tt0004847,0.8
tt0015356,tt0004869,0.7
tt0015356,tt0006666,-0.7
tt0015356,tt0006893,0.5
tt0015356,tt0007005,0.3
tt0015356,tt0007012,0.6
tt0015356,tt0007765,0.9
tt0015356,tt0007910,-1.6
tt0015356,tt0007984,0.9
tt0015356,tt0008039,0.8
tt0015356,tt0008558,0.7
tt0015356,tt0008658,0.8
tt0015356,tt0008725,-0.9
tt0015356,tt0008806,0.8
tt0015356,tt0008810,0.6
tt0015356,tt0008826,-0.8
tt0015356,tt0009322,0.9
tt0015356,tt0009419,-0.2
tt0015356,tt0009622,0.5
tt0015356,tt0009754,0.6
tt0015356,tt0009771,0.2
tt0015356,tt0009853,-0.5
tt0015356,tt0010337,0.8
tt0015356,tt0010358,-0.9
tt0015356,tt0011011,-0.0
tt0015356,tt0011137,0.2
tt0015356,tt0012192,-0.3
tt0015356,tt0012365,-0.3
tt0015356,tt0013619,-1.0
tt0015356,tt0014171,0.2
tt0015356,tt0014191,-0.5
tt0015356,tt0015339,-0.9
tt0015356,tt0016384,-0.9
tt0015356,tt0016850,-0.9
tt0015356,tt0016930,0.1
tt0015356,tt0017462,-0.1
tt0015356,tt0017805,0.9
tt0015356,tt0017946,-0.5
tt0015356,tt0018159,-0.7
tt0015361,tt0015648,0.7
tt0015364,tt0004939,-0.3
tt0015364,tt0016751,0.0
tt0015364,tt0017765,0.4
tt0015389,tt0014341,-3.1
tt0015389,tt0015051,-1.5
tt0015389,tt0015617,-2.1
tt0015389,tt0015750,-1.2
tt0015389,tt0016052,-0.6
tt0015389,tt0016948,-3.6
tt0015389,tt0017631,0.4
tt0015391,tt0008355,-3.0
tt0015391,tt0009842,-2.9
tt0015391,tt0011950,-3.3
tt0015393,tt0008321,0.8
tt0015394,tt0008196,-0.9
tt0015394,tt0008499,-1.1
tt0015394,tt0008827,-1.0
tt0015394,tt0009326,-1.2
tt0015394,tt0009652,-1.7
tt0015394,tt0010040,-1.4
tt0015394,tt0011117,-0.7
tt0015394,tt0011234,0.0
tt0015394,tt0011972,0.6
tt0015394,tt0012406,-1.8
tt0015394,tt0013490,-1.4
tt0015394,tt0014854,-1.6
tt0015394,tt0016390,-2.7
tt0015399,tt0005764,0.1
tt0015399,tt0006217,0.8
tt0015399,tt0010905,-0.2
tt0015399,tt0013369,0.9
tt0015399,tt0013867,0.5
tt0015399,tt0014023,0.6
tt0015399,tt0014816,0.6
tt0015399,tt0015735,0.0
tt0015399,tt0017416,0.8
tt0015399,tt0018203,0.4
tt0015399,tt0018674,0.5
tt0015408,tt0007645,-0.7
tt0015408,tt0008159,-0.1
tt0015408,tt0009737,0.5
tt0015408,tt0011193,0.1
tt0015408,tt0012324,-1.5
tt0015408,tt0013109,0.5
tt0015408,tt0014568,0.9
tt0015408,tt0015632,-0.1
tt0015408,tt0016804,-0.5
tt0015408,tt0017667,-0.5
tt0015408,tt0018037,0.1
tt0015408,tt0018218,0.1
tt0015408,tt0018566,-0.5
tt0015409,tt0002423,0.7
tt0015409,tt0009893,0.2
tt0015409,tt0010281,0.6
tt0015409,tt0010600,0.0
tt0015409,tt0010962,0.9
tt0015409,tt0011371,0.9
tt0015409,tt0011960,0.5
tt0015409,tt0013741,0.9
tt0015409,tt0014416,0.9
tt0015409,tt0015119,0.4
tt0015409,tt0016004,0.2
tt0015409,tt0017409,0.3
tt0015409,tt0018451,-0.1
tt0015412,tt0014742,-1.6
tt0015412,tt0015852,-2.2
tt0015412,tt0016734,-2.8
tt0015412,tt0016858,-1.5
tt0015412,tt0017330,-1.4
tt0015412,tt0017493,-1.9
tt0015412,tt0017671,-1.5
tt0015412,tt0017804,-1.9
tt0015412,tt0017887,-1.4
tt0015412,tt0018251,-1.2
tt0015412,tt0018325,-0.8
tt0015412,tt0018672,-0.2
